playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
Kaylem,3.8,2.3110985419467154,2.7142857142857144,1.9031155349835698,18974.4,7092.204524107064
Kaymin,5.0,3.656696401320264,3.9444444444444446,1.911535574863375,26514.972222222223,10575.010415357548
Kaze,5.976190476190476,2.8153593994727864,3.0952380952380953,2.1391760872288876,24857.809523809523,8652.33333322147
Kazing,7.0,5.656854249492381,5.0,0.0,21059.5,6783.275351922551
Kazunn,3.107142857142857,2.6989611954215897,3.357142857142857,1.889822365046136,18180.35714285714,5856.177518397485
Keduii,4.057142857142857,3.2262057221052305,2.7714285714285714,1.6285271997532418,23686.17142857143,12324.72951972796
Keel,2.142857142857143,1.9566735620873064,4.666666666666667,2.105548226313834,14353.095238095239,7292.766196065537
Keii,4.444444444444445,2.645151299420393,2.6944444444444446,2.2273551829717486,25458.722222222223,8258.581374584555
Keine,2.6857142857142855,2.44674367718581,2.7142857142857144,1.4260481918147616,21743.057142857142,8835.589740105761
Keishao,1.3333333333333333,1.5275252316519465,5.0,4.358898943540674,9070.666666666666,2309.238474764643
Kellie,0.9024390243902439,0.800152424503622,4.0,2.61725046566048,7649.024390243902,2881.620026025334
Kellin,0.7307692307692307,0.9892024456709952,3.858974358974359,2.036832012878001,6761.0641025641025,2674.413227741856
Kelpo,1.1,0.9944289260117533,5.0,2.788866755113585,7528.7,3129.821047422502
Kemish,2.968421052631579,2.2429683579736963,3.1578947368421053,2.0385423947479655,21556.936842105264,8069.933115294721
Kenal,5.5,3.1737560197228887,3.107142857142857,1.8258604091677528,26936.160714285714,9982.076099920818
Kenma,3.5454545454545454,2.3037706716075945,3.8181818181818183,1.8422647458873533,24311.272727272728,10501.722022882124
Kensei,1.1428571428571428,0.8997354108424375,4.285714285714286,1.9760470401187076,7586.857142857143,4690.626625820599
Kenvi,4.8125,2.8570089254323303,3.8125,2.4281337140555777,17019.875,5503.123269259618
Keptt,4.5,3.1091263510296048,2.75,1.2583057392117916,18912.75,6683.566481801962
Keres,1.7317073170731707,2.16822958014024,4.682926829268292,2.2297872588012053,9304.829268292682,6170.421253457656
Keria,0.8717948717948718,1.1105952235909942,2.6837606837606836,1.695071825604493,7804.7008547008545,3244.1897220791648
Kerraii,2.0,1.8708286933869707,3.2,1.9235384061671343,16880.6,720.1435967916401
Kerry,1.6764705882352942,1.6463106271074472,6.882352941176471,2.319413534578305,8017.0,4045.903592374376
Khaydarin,3.3513513513513513,3.284781543693551,4.297297297297297,2.119550068408975,20149.837837837837,10312.52550303517
Kheng,4.1,2.998147576235848,4.9,2.4244128727957572,13764.3,4622.573550884111
Kiari,2.8947368421052633,2.178388614527553,3.9210526315789473,2.1980529338161428,21554.894736842107,9014.167667920148
Kiaya,2.8313253012048194,2.448589823673198,2.6265060240963853,1.7229501314463724,20060.469879518074,7341.636705832232
Kice,0.5121951219512195,0.7894974560201765,3.597560975609756,2.1248660442749365,5756.719512195122,2391.7696339914737
Kick,0.5,0.5773502691896257,4.75,0.4999999999999999,5103.0,1978.041961132271
Kiefer,3.76,3.1527765540868895,2.84,2.374868417407583,26468.28,12518.359538826693
Kiin,3.308333333333333,2.1372873458848605,2.525,1.842370139546459,20590.883333333335,8138.451857800515
Kiki,2.7777777777777777,2.048034287907418,4.555555555555555,2.185812841434,11219.222222222223,6090.805504565422
Kikis,2.851063829787234,2.010610154030204,2.893617021276596,2.0561048289253314,13736.425531914894,5456.87080957369
